CreatedDate,ProfileNo,OrganizationIdentificationID,Department Name,OrganizationActivityText,ReportingOfficerIdentificationID,InterventionIdentificationID,IdentificationCategoryDescriptionText,InterventionDate,Month,SubjectRaceCode,SubjectEthnicityCode,SubjectSexCode,SubjectAge,ResidentIndicator,TownRecidentIndicator,InterventionLocationName,InterventionLocationDescriptionText,InterventionLocationLatitude,InterventionLocationLongitude,InterventionReasonCode,InterventionTechniqueCode,InterventionDurationCode,TowedIndicator,StatuteCodeIdentificationID,StatutatoryCitationPostStop,VehicleSearchedIndicator,SearchAuthorizationCode,ContrabandIndicator,CustodialArrestIndicator,InterventionDispositionCode,InterventionDispositionDate,InterventionDispositionReasonText,IsStatuteCodeValid,IsStatutatoryCitationValid,IsaTest,RecordCount,SourceId,SourceReferenceId,InterventionDateTime,InterventionTime,filenumber,StatutatoryCitation,Road Type,ReasonForStop,Year,ReasonforStop
7/16/24 21:55,6977523.0,CT0010900,Plainfield,Racial Profile,12,2400006663,Incident ID,"Friday, June 14, 2024",June,W,N,F,19,True,False,PLAINFIELD,138 Putnam Rd,  ,  ,V,G,1.0,0,14-218,,False,N,False,False,V,,,,,False,1.0,CT0010900,133656549558741882,6/14/24 18:18,6:18:08 PM,2024,,,,2024,Speed Related
2/16/24 21:51,6808587.0,CT0010900,Plainfield,Racial Profile,15,2400000434,Incident ID,"Friday, January 12, 2024",January,W,N,F,48,False,False,PLAINFIELD,Babcock ave/Norwich Rd,  ,  ,E,G,1.0,0,14-96a(a),,False,N,False,False,V,,,,,False,1.0,CT0010900,133526118915672936,1/12/24 19:18,7:18:51 PM,2024,,,,2024,Defective Lights
2/16/24 21:51,6808588.0,CT0010900,Plainfield,Racial Profile,15,2400001065,Incident ID,"Monday, January 29, 2024",January,W,N,F,43,True,False,PLAINFIELD,academy hill/plainfield pike,  ,  ,V,G,1.0,0,14-219b,,False,N,False,False,V,,,,,False,1.0,CT0010900,133526118915672936,1/29/24 12:57,12:57:15 PM,2024,,,,2024,Speed Related
2/16/24 21:51,6808590.0,CT0010900,Plainfield,Racial Profile,15,2400001169,Incident ID,"Wednesday, January 31, 2024",January,W,N,M,39,True,True,PLAINFIELD,Plainfield Rd,  ,  ,V,G,2.0,1,14-215,,False,N,False,False,M,,,,,False,1.0,CT0010900,133526118915672936,1/31/24 17:29,5:29:21 PM,2024,,,,2024,Administrative Offense
2/16/24 21:51,6808592.0,CT0010900,Plainfield,Racial Profile,15,2400001177,Incident ID,"Wednesday, January 31, 2024",January,W,N,M,50,True,True,PLAINFIELD,New Rd/Plainfield Pike Rd,  ,  ,E,G,1.0,0,14-96c,,False,N,False,False,V,,,,,False,1.0,CT0010900,133526118915672936,1/31/24 19:33,7:33:14 PM,2024,,,,2024,Defective Lights
3/16/24 21:54,6834627.0,CT0010900,Plainfield,Racial Profile,15,2400001197,Incident ID,"Thursday, February 1, 2024",February,W,H,M,40,True,False,PLAINFIELD,i 395 south bound,  ,  ,V,G,1.0,0,14-236,,False,N,False,False,M,,,,,False,1.0,CT0010900,133551140509703417,2/1/24 1:11,1:11:27 AM,2024,,,,2024,Moving Violation
4/16/24 21:52,6860695.0,CT0010900,Plainfield,Racial Profile,15,2400002305,Incident ID,"Saturday, March 2, 2024",March,W,H,M,34,True,False,PLAINFIELD,River/Pond,  ,  ,I,G,1.0,0,14-236,,False,N,False,False,V,,,,,False,1.0,CT0010900,133577923317891899,3/2/24 21:33,9:33:51 PM,2024,,,,2024,Moving Violation
4/16/24 21:52,6860696.0,CT0010900,Plainfield,Racial Profile,15,2400002410,Incident ID,"Tuesday, March 5, 2024",March,W,N,M,54,True,False,PLAINFIELD,Moosup Pond/Squaw Rock Rd,  ,  ,V,G,1.0,0,14-236,,False,N,False,False,V,,,,,False,1.0,CT0010900,133577923317891899,3/5/24 18:54,6:54:44 PM,2024,,,,2024,Moving Violation
4/16/24 21:52,6860700.0,CT0010900,Plainfield,Racial Profile,15,2400003341,Incident ID,"Thursday, March 28, 2024",March,W,N,M,18,False,False,PLAINFIELD,Prospect St.Highland St,  ,  ,E,G,1.0,0,14-96a,,False,N,False,False,V,,,,,False,1.0,CT0010900,133577923317891899,3/28/24 20:05,8:05:04 PM,2024,,,,2024,Defective Lights
5/16/24 21:55,6889572.0,CT0010900,Plainfield,Racial Profile,15,2400003665,Incident ID,"Friday, April 5, 2024",April,W,N,F,43,True,True,PLAINFIELD,putnam rd/dg,  ,  ,E,G,1.0,0,14-96e,,False,N,False,False,V,,,,,False,1.0,CT0010900,133603845068788267,4/5/24 10:09,10:09:20 AM,2024,,,,2024,Defective Lights
5/16/24 21:55,6889575.0,CT0010900,Plainfield,Racial Profile,15,2400003987,Incident ID,"Saturday, April 13, 2024",April,W,N,M,51,True,False,PLAINFIELD,Maple/Prospect,  ,  ,I,G,1.0,0,14-243,,False,N,False,False,V,,,,,False,1.0,CT0010900,133603845068788267,4/13/24 16:53,4:53:51 PM,2024,,,,2024,Moving Violation
5/16/24 21:55,6889579.0,CT0010900,Plainfield,Racial Profile,15,2400004125,Incident ID,"Tuesday, April 16, 2024",April,B,N,M,24,True,True,PLAINFIELD,Allen St/Ward Ave,  ,  ,E,G,2.0,0,14-96e,,False,N,False,False,V,,,,,False,1.0,CT0010900,133603845068788267,4/16/24 18:09,6:09:24 PM,2024,,,,2024,Defective Lights
